cellule ;largeur de bande;charge_CCE;charge_PRB;CQI;débit;NBR_UE;Trafic ;congested 
5103;15;40,48323358;52,5;8,53142066;5,599779606;2,231522521;3,52591002;0
5104;15;21,08894248;50;9,255478896;5,600732327;2,468637128;3,51964891;0
5105;10;19,70490062;25,83333333;9,057137384;5,600811958;1,405713126;0,966194868;0
5106;15;35,61350352;57,5;10,21280661;5,601112366;1,985903345;3,306842446;0
5107;10;30,10320321;30,66666667;8,95781464;5,601582527;1,571857508;1,359154701;0
5108;10;22,84065545;45,66666667;9,270967145;5,601690292;1,336584924;1,48911953;0
5109;15;47,69294655;68;9,516401211;5,60201025;3,214603546;6,398789048;0
5110;10;9,483678222;18,16666667;11,93186124;5,602287769;1,103544841;0,298179984;0
5111;15;38,50019473;56,33333333;9,336221715;5,602982998;2,362313789;3,870474339;0
5112;10;8,749496167;9,833333333;9,12745892;5,604883671;0,936936412;0,161200881;0
5113;15;29,65581379;72,5;11,47626766;5,605836391;4,991566603;10,07743907;0
5114;15;15,65352524;14,16666667;10,59461577;5,60606575;1,097375298;0,527332306;0
5115;10;24,99796938;34,66666667;9,265764859;5,607652187;1,636217524;1,336575389;0
5116;15;34,51837672;60,66666667;10,41819566;5,607692242;3,118366495;4,821335793;0
5117;10;14,14615909;13,5;9,757574923;5,60929966;1,161784062;0,429088354;0
5118;15;23,66813838;31,16666667;8,079819938;5,610192776;1,141465525;0,638690352;0
5119;10;46,00389846;80,16666667;9,124474708;5,610599041;1,669362447;3,426344872;0
5120;10;13,65287081;21,66666667;10,33035946;5,611283779;1,153274176;0,576738358;0
5121;15;45,9319031;72,66666667;9,504890046;5,611406326;3,773597116;7,766395807;0
5122;15;38,745519;61,5;10,29265889;5,61174202;2,808604968;5,074494958;0
5123;15;37,79862845;68;10,40296416;5,611889362;2,87882921;5,42502141;0
5124;15;48,08200525;76;10,63177622;5,612221241;4,37715305;9,680939913;0
5125;10;25,78401289;27,66666667;8,571001499;5,613259315;1,255644542;0,832061887;0
5126;10;18,27547814;25,66666667;10,12199919;5,613556862;1,182618282;0,778166771;0
5127;15;37,85611488;54;11,86637792;5,613606453;2,403432079;4,286618948;0
5128;15;45,04623446;94;9,570502918;5,613667011;3,945534502;9,494289875;0
5129;10;8,737784247;6,666666667;6,783509021;5,614484787;1,025557613;0,120481133;0
5130;10;6,355452009;7,666666667;10,39643046;5,615857124;0,853297854;0,087804675;0
5131;15;29,42351102;40,33333333;8,165813749;5,616027355;1,896025308;2,264227748;0
5132;10;11,65122727;16,66666667;7,866045279;5,616978168;1,031848482;0,20231843;0
5133;10;9,519906596;10;8,835600192;5,617296219;1,049416178;0,232306719;0
5134;10;11,56491483;24,33333333;9,142443062;5,619125843;1,394451395;0,842192888;0
5135;10;14,26800123;20,33333333;9,581853603;5,619599342;1,175978479;0,576026797;0
5136;10;19,04380746;21,33333333;8,465207664;5,619820595;1,235708666;0,709162831;0
5137;10;5,626775216;5,833333333;8,990206062;5,620129585;0,848395299;0,0330832;0
5138;10;23,71504369;27,5;9,254562349;5,622268677;1,290565444;0,923247933;0
5139;15;38,35757379;59,5;10,18588232;5,62248373;2,067474116;3,496889234;0
5140;10;10,16660381;8,833333333;9,647657113;5,622542381;1,08780147;0,191001773;0
5141;15;40,69044788;82,5;9,210359211;5,622666359;3,500033247;7,479683399;0
5142;10;12,28475836;17,5;10,1583617;5,623049736;1,047961178;0,41690135;0
5143;15;5,220792224;10,5;11,48976311;5,623764515;1,061532124;0,267778516;0
5144;15;37,62906443;74,5;8,89387343;5,624237537;2,517159996;4,935467839;0
5145;15;15,01442615;18,66666667;10,2696909;5,624501705;1,208013374;0,955941796;0
5146;15;38,10929172;75;9,320306872;5,626502514;2,145204341;4,219348431;0
5147;15;15,71102715;48,66666667;9,91201814;5,627880096;1,840964007;2,419282317;0
5148;10;17,57249511;14,16666667;10,13525825;5,628360748;1,148750428;0,450276494;0
5149;10;5,467325719;5,166666667;9,760103674;5,628419876;0,895254756;0,021975279;0
5150;15;33,90725137;65,83333333;8,764468782;5,62845993;2,618183134;4,540936947;0
5151;15;26,70342642;75;9,436536298;5,628745556;2,891566356;5,675491452;0
5152;15;48,01335077;72,83333333;9,831918196;5,62921381;3,016573867;6,241211057;0
5153;10;18,27765228;20;11,27936148;5,629789829;1,130892594;0,356503367;0
5154;10;26,18772836;33,66666667;7,658614779;5,629832745;1,270222737;1,017413139;0
5155;15;33,57409301;51,83333333;8,723982301;5,630626202;2,180444203;3,219620347;0
5156;10;18,59829702;11;10,03014695;5,630681992;1,150014014;0,534311533;0
5157;10;12,98043674;17,83333333;10,4549914;5,63147974;1,147434146;0,462266803;0
5158;10;10,42038079;13,66666667;9,211876151;5,631755352;1,043650375;0,285848618;0
5159;10;3,640324877;5,333333333;8,018299073;5,63396883;0,914950404;0,015425801;0
5160;10;17,5889354;23,5;8,968900144;5,634123802;1,271515649;0,620387077;0
5161;10;21,40263481;29,33333333;8,635360047;5,635424614;1,237443548;0,691385865;0
5162;10;41,97206824;81;9,101589721;5,636782169;1,31880486;2,68085897;0
5163;15;25,92612853;27,5;9,760325952;5,637199402;1,624196869;1,631842852;0
5164;15;14,18960917;21;8,191968531;5,638279915;1,409681163;0,746142149;0
5165;10;21,68548122;29,5;9,285390539;5,639163494;1,323508795;0,981133938;0
5166;10;18,72487223;28;8,101286746;5,640632629;1,072200161;0,752717018;0
5167;10;24,04818362;35,16666667;10,35702804;5,641048431;1,398687504;1,33349812;0
5168;15;35,4363931;44,83333333;10,62162546;5,642109394;2,439819507;3,567242861;0
5169;10;13,26276617;32;9,87260202;5,642272472;1,54546906;1,792020917;0
5170;15;5,389066961;10,33333333;13,20860794;5,642383099;1,142646235;0,483536959;0
5171;10;26,75928164;50,83333333;7,8102668;5,6433568;1,04126274;1,302764773;0
5172;10;30,28278736;30,5;9,938417005;5,644443035;1,408449557;1,429275274;0
5173;10;17,82769675;27,88888889;9,155332406;5,644928932;0,880372223;0,49294734;0
5174;15;39,67721126;60,33333333;8,956737083;5,64591217;2,3340561;4,010810733;0
5175;10;34,1820633;67;8,006964897;5,646231651;1,187421491;1,95522809;0
5176;10;19,93566271;33,83333333;9,756725783;5,647142887;1,189531309;0,56624794;0
5177;10;17,67447012;21,5;9,36354843;5,647873402;1,162438968;0,602545619;0
5178;15;27,41776445;61;11,33673055;5,647874832;2,403014241;4,257469893;0
5179;15;44,96724498;49,5;9,938549879;5,648485184;2,089801517;3,404937983;0
5180;10;31,76039268;45;9,018800399;5,649376392;1,640168181;2,014488339;0
5181;10;16,74249571;24,5;6,935097525;5,650539398;1,171356894;0,704197645;0
5182;10;24,67116068;25,83333333;10,42439356;5,650594234;1,362297491;1,032818437;0
5183;10;8,596713323;9,5;8,543239979;5,65167141;1,18641042;0,205959797;0
5184;10;5,264005945;5,166666667;9,102109804;5,652278423;0,832831906;0,007274389;0
5185;15;15,72911852;52,5;9,865327863;5,653818607;2,280531382;3,760316253;0
5186;10;20,47622963;40,33333333;10,23939848;5,654889107;1,126505635;1,152229548;0
5187;15;35,39665931;53;9,740512197;5,655767918;1,970246175;2,886789203;0
5188;10;15,33048803;27;9,108004669;5,657169342;1,466328681;0,909334183;0
5189;10;24,24594173;57,83333333;8,891712886;5,657193184;2,050307804;2,990663886;0
5190;15;35,35511703;74;10,54468934;5,658070087;3,034435998;6,016149998;0
5191;15;31,89716625;35,33333333;9,462894903;5,658084869;1,594111849;1,990790606;0
5192;10;44,7829972;90,83333333;8,946307687;5,658690929;2,560850123;6,039329648;0
5193;10;20,97217878;22,33333333;9,86283648;5,658836365;1,263716818;0,717338443;0
5194;10;33,27233569;52,66666667;9,511761905;5,658921719;1,547226177;2,010707021;0
5195;10;22,03284468;39,83333333;10,04384759;5,660407543;1,382612164;0,938077092;0
5196;10;37,32450217;69,83333333;8,047285301;5,660500526;1,329635753;2,36842382;0
5197;15;46,42850724;70,16666667;8,890896379;5,661229134;3,066138408;6,19415772;0
5198;15;12,66215649;28,16666667;5,813811831;5,662858963;1,23457426;0,855921507;0
5199;15;23,55161716;26,16666667;9,149160628;5,663242817;1,32675639;1,172270417;0
5200;10;16,69224831;54,83333333;8,421188365;5,663329124;1,970865471;2,830534339;0
5201;10;41,18973073;48,83333333;10,57221829;5,664140701;2,324647961;3,421624184;0
5202;15;31,41174257;53;7,388510021;5,66420269;2,294030298;3,339078903;0
5203;15;27,66207298;24,16666667;11,16445732;5,664925575;1,37439735;1,624045134;0
5204;15;39,5334219;85,66666667;8,129419828;5,666041851;1,596628618;3,559230804;0
5205;15;24,43162559;44,83333333;8,184994534;5,666215897;1,890154596;2,24135828;0
5206;15;15,29483422;38,33333333;8,98733921;5,666920185;1,095054053;1,029382825;0
5207;15;27,98572846;61,16666667;10,82244085;5,66762495;1,699694388;2,813696265;0
5208;15;30,66438523;61,16666667;11,07050897;5,667729378;3,478389947;6,722464204;0
5209;10;20,52070659;28,5;8,08699385;5,668363571;1,161217032;0,473490953;0
5210;10;12,65292158;17,5;9,06237762;5,66867733;1,546321708;0,437090397;0
5211;10;7,790669573;7,666666667;11,66832804;5,669117928;0,946436389;0,100807428;0
5212;15;38,37504886;57,16666667;9,522107847;5,669671535;2,244613139;3,882222891;0
5213;10;39,59789363;56,5;9,839835876;5,670639992;2,010400323;3,273167968;0
5214;15;21,9001889;67,83333333;8,1433224;5,671587944;1,857458449;3,349442601;0
5215;15;48,37851299;84;9,549800615;5,673013687;3,347695194;7,638948202;0
5216;15;50,30970873;94,33333333;9,280185286;5,674906254;3,976343413;9,679379463;0
5217;10;3,928251778;9,5;8,431675309;5,675801754;1,017426357;0,222008705;0
5218;10;8,698950126;54,83333333;10,15001397;5,67618227;2,169255285;3,173215985;0
5219;15;40,05798643;59,5;8,889449578;5,676251888;2,279995379;3,966612577;0
5220;10;37,00454885;61,33333333;10,63377184;5,677181721;2,225439155;3,71680975;0
5221;10;19,89164168;27,5;9,807566985;5,677434921;1,281679215;0,818506598;0
5222;15;37,81972265;80;9,628963372;5,677661419;2,215373996;4,585605145;0
5223;15;46,2390396;63,5;8,862446234;5,677696705;2,963908353;5,849366188;0
5224;10;7,029731224;7;8,234436647;5,678176403;1,018156227;0,107232451;0
5225;15;5,260116659;5,833333333;12,3215685;5,680056095;1,091804125;0,08212781;0
5226;10;11,12872852;21,33333333;12,95005478;5,681645393;0,970704864;0,490934968;0
5227;15;39,64332661;69,83333333;9,882420207;5,682247639;2,920265558;5,7597965;0
5228;10;4,967193287;5,222222222;9,991498931;5,682754517;0,997431436;0,008154988;0
5229;10;6,027455424;5,666666667;11,28684076;5,683348179;1,012428086;0,064739943;0
5230;10;31,39748454;53,33333333;8,468998617;5,683922768;1,60576575;2,187965393;0
5231;10;32,99331804;30,83333333;10,73904993;5,683996677;1,584673265;1,647904158;0
5232;10;28,51915087;31,66666667;8,616215842;5,685288906;1,456406349;1,292788982;0
5233;15;45,63203752;82,83333333;9,442251366;5,686009884;3,963779543;8,866606832;0
5234;10;36,03554853;42,83333333;10,39682875;5,687397957;1,918447208;2,409135461;0
5235;10;16,21499554;13,33333333;9,157097243;5,688917637;1,145653218;0,512871504;0
5236;10;25,54988794;29,5;8,382779099;5,689153194;1,519199091;1,236577511;0
5237;10;10,07434676;23,33333333;8,93230183;5,689918995;1,304668869;0,716202259;0
5238;15;31,86096985;58,83333333;9,953836831;5,692477226;2,105063516;3,38632524;0
5239;10;18,45254101;29;9,755928915;5,692617416;1,235415113;0,904019594;0
5240;15;37,45604404;63,83333333;9,023480999;5,693139553;1,873599503;3,324758291;0
5241;15;49,44863513;77;10,28814528;5,6949687;3,438520901;7,560198903;0
5242;10;38,03724167;46,33333333;9,699904241;5,695661545;1,602946922;2,242595077;0
5243;15;41,58526326;71,33333333;8,794985591;5,696561337;2,589719022;5,056755662;0
5244;10;51,57504679;90,33333333;8,733544347;5,69767952;1,316798167;3,102362752;0
5245;15;38,91823731;58,33333333;9,744580192;5,697867393;2,344929144;4,037107825;0
5246;15;18,9705464;28,5;8,645369416;5,698961258;1,81802688;1,426920414;0
5247;10;9,14081971;14,16666667;8,799069891;5,699812889;0,873037297;0,257544518;0
5248;10;18,40483553;20,5;9,852850438;5,701472759;1,171912664;0,525719523;0
5249;10;16,0208906;17,5;8,913014575;5,701547623;1,219829519;0,560341716;0
5250;15;29,38333558;48,83333333;9,184863882;5,703731537;1,920641307;2,629154801;0
5251;10;19,82820641;23,83333333;11,83872604;5,704414368;1,262728122;1,03127563;0
5252;15;40,13163297;64,16666667;9,301147951;5,70474577;2,835508083;5,241327286;0
5253;15;19,91065141;16,16666667;9,286151792;5,705974579;1,261430695;0,945391297;0
5254;15;14,90046791;12,33333333;9,508010329;5,706703663;1,36182849;0,566720724;0
5255;10;15,61513212;36,33333333;10,38567587;5,707407475;1,553604795;1,686924934;0
5256;10;10,55524606;9;9,722567256;5,70968008;1,073133605;0,183780789;0
5257;15;47,49391919;75,33333333;9,930220925;5,709970474;3,800721346;8,094652534;0
5258;10;16,79801788;30;10,29229972;5,710557938;1,118675766;0,831910372;0
5259;15;13,01717447;19,16666667;9,037761531;5,711663246;1,119945984;0,582757115;0
5260;10;13,85243955;16;11,3047183;5,713132381;1,091703824;0,300312042;0
5261;10;20,74406083;36,16666667;8,482618666;5,713262081;1,063586847;0,997164369;0
5262;15;28,68531736;35;9,939002169;5,713872433;1,803016157;2,156596899;0
5263;15;21,11059396;42,5;9,358054593;5,714245796;1,334364335;1,518452168;0
5264;15;50,21840458;61,83333333;9,535766893;5,714301109;3,292343247;6,575616956;0
5265;15;26,78619109;47,83333333;7,582792544;5,714659691;1,614920312;2,087496638;0
5266;10;6,754668919;9,666666667;8,144232604;5,716626167;1,029582518;0,134135008;0
5267;15;36,35687134;65,66666667;10,18488298;5,716626644;3,039472795;5,608552814;0
5268;15;4,641765847;5,5;11,8148409;5,716704369;0,931117472;0,044558167;0
5269;15;38,59138312;55,16666667;9,487108692;5,717517376;2,348169169;3,949612498;0
5270;15;38,00658229;62,16666667;7,985966756;5,717781067;2,22506233;3,798848748;0
5271;10;32,0643019;57,66666667;8,298364943;5,718427658;2,01402237;2,835685968;0
5272;15;39,22486419;64,83333333;9,364850322;5,719323635;2,842304049;5,327825308;0
5273;10;6,462418269;12,5;11,26196575;5,719484329;1,015451;0,046691418;0
5274;15;4,098588122;8,666666667;10,38717086;5,719790459;1,010082084;0,030876994;0
5275;10;26,26942471;39,16666667;8,113744037;5,720391273;1,595585608;1,571026206;0
5276;15;40,0104391;52,83333333;9,78707238;5,721160412;2,468538346;4,004048109;0
5277;15;28,95769124;65,5;10,97136436;5,721953392;3,238743792;6,242151618;0
5278;15;42,32509899;77,16666667;9,858869418;5,722064972;3,610880072;7,679325938;0
5279;10;20,2641205;25,33333333;10,21772947;5,724593163;1,404701278;1,030768394;0
5280;15;31,5403504;69,33333333;8,875658756;5,725286961;1,620647786;2,888703585;0
5281;15;22,20451075;29,16666667;8,442123431;5,725458622;1,292049598;1,079974055;0
5282;10;30,74993035;47,5;9,744319991;5,726304054;1,519101729;1,956787825;0
5283;10;39,27007104;48,5;7,774640117;5,727065563;1,522462061;1,953003526;0
5284;10;13,13088891;40;10,37143765;5,72952795;1,423060261;1,588480473;0
5285;10;13,33568829;11,5;9,908171718;5,729991913;1,180430809;0,387277842;0
5286;10;37,3984882;37,5;9,779905946;5,731171131;1,735492763;2,231505632;0
5287;15;46,14247517;56,83333333;8,985019859;5,733267307;2,656609806;4,70708406;0
5288;15;22,61582073;52,16666667;8,791252032;5,733348846;1,306542141;1,765515804;0
5289;15;48,3858414;67,33333333;9,547258081;5,733639717;3,04166571;6,068505883;0
5290;10;7,082767463;7,833333333;11,67763982;5,734710217;0,940123134;0,126624823;0
5291;15;24,22988491;51,33333333;9,888058895;5,735833168;1,078736817;1,966677904;0
5292;10;22,64794236;29,16666667;8,934075944;5,736397743;1,34386379;0,929002047;0
5293;15;29,8481227;50,5;9,675503578;5,73640728;1,958486798;2,819525599;0
5294;10;7,265706187;6,333333333;7,671405073;5,736680984;1,004626617;0,077068925;0
5295;10;7,573751459;40,83333333;9,711347918;5,737803459;1,713785459;2,038971663;0
5296;10;21,32518885;25,33333333;9,379996609;5,7389884;1,199339435;0,841676474;0
5297;15;39,9032768;67,5;9,846387437;5,741025448;2,353859864;4,737820268;0
5298;10;8,678822944;11,5;11,75226262;5,741099358;0,76147506;0,161361933;0
5299;10;43,25841632;80,83333333;8,427445094;5,741737366;1,724724711;3,563143373;0
5300;10;39,95457672;59,33333333;11,33420281;5,741930008;2,486798083;4,417642593;0
5301;15;28,31566392;36;10,24420879;5,742119312;1,493293944;1,8210392;0
5302;10;5,483224441;6,333333333;11,00965288;5,742283821;1,001937828;0,008494377;0
5303;10;17,01894722;22,33333333;9,420717173;5,743755817;1,416116433;0,908860207;0
5304;15;15,13242232;38,33333333;8,402176021;5,743942261;1,696422063;1,87390542;0
5305;15;23,04681238;44,55555556;8,660524247;5,744014263;1,358203404;1,027626753;0
5306;10;7,670254428;7,333333333;9,127134925;5,744197369;1,065820799;0,105149269;0
5307;10;5,9038111;5,333333333;10,40060453;5,744346142;0,997234043;0,012838244;0
5308;10;33,51018654;52,83333333;8,410965621;5,744397163;1,483424212;1,906753778;0
5309;10;11,34692599;12;11,4968079;5,744542599;1,069041243;0,56338799;0
5310;10;15,19898338;19,33333333;7,862692813;5,744728565;1,120892543;0,498371124;0
5311;10;16,52385317;21;8,677576553;5,745076656;1,183169536;0,648309708;0
5312;10;22,06082639;26,66666667;8,961876022;5,746706009;1,215262055;0,820360899;0
5313;10;13,21545896;26;12,33664068;5,746796608;1,112147929;0,683814406;0
5314;10;30,15505062;60,16666667;8,69920862;5,746934891;2,090670836;2,887009621;0
5315;10;26,09745723;31;8,734670908;5,748437881;1,439274647;1,452632189;0
5316;15;15,5931651;22,83333333;10,81283765;5,748810291;1,272904445;0,835680604;0
5317;15;36,99290916;61,66666667;10,24742131;5,748898506;2,488403447;4,372675657;0
5318;15;28,04641966;39;9,497970356;5,74895668;1,757483072;2,159924746;0
5319;10;29,8485906;33;10,49103446;5,749025345;1,312365642;1,310376406;0
5320;15;30,82316439;46,83333333;10,08154184;5,749567986;2,771935596;3,799914837;0
5321;10;5,306294323;5,333333333;11,37160219;5,751138687;0,892490215;0,01997304;0
5322;15;27,61526772;47,33333333;8,847117209;5,751203537;2,690631828;3,659025192;0
5323;10;11,32289484;38,83333333;8,668124955;5,751473427;1,377715621;1,123567104;0
5324;10;15,68346571;17,16666667;7,887483428;5,752648354;1,512891823;0,612550259;0
5325;10;27,88519019;31,83333333;8,420066483;5,752691269;1,299632103;1,146114588;0
5326;10;28,98522812;44,16666667;8,684741003;5,75391531;1,330915751;1,117472291;0
5327;15;31,02146557;61,66666667;9,375023092;5,754622936;2,02366971;3,361040711;0
5328;15;5,127217659;8,5;10,27737547;5,754733086;0,999425127;0,113301992;0
5329;10;35,90045201;57,16666667;8,668706693;5,755069256;1,621102256;2,412201524;0
5330;10;18,24173537;27,16666667;10,95207281;5,7562356;1,342296121;1,06603682;0
5331;10;6,510823972;17,66666667;8,708227417;5,756800175;1,21808889;0,58175838;0
5332;15;28,14122298;70,5;10,35070768;5,757160664;2,911172639;5,888292789;0
5333;10;38,84525024;65,5;9,99471953;5,75744915;2,089582809;3,666249156;0
5334;10;9,452844481;12,5;9,637018576;5,757920742;1,024943429;0,269240856;0
5335;10;14,22099658;17;8,048476904;5,75802803;1,200675218;0,501413226;0
5336;15;41,5634233;69;9,956166694;5,758584023;2,5520569;4,848527908;0
5337;10;23,20185125;12,33333333;9,915441236;5,759410858;1,117498104;0,483575583;0
5338;15;31,79163386;58;10,47393246;5,759492874;2,149745139;4,130697489;0
5339;10;14,13061954;13,83333333;9,052032906;5,759506226;1,192078334;0,456218958;0
5340;10;10,28024312;13,5;11,11128963;5,759683609;1,106697079;0,325149298;0
5341;10;7,855668411;11,16666667;14,49450716;5,760037422;1,011147034;0,362504482;0
5342;15;34,88892769;54,5;10,02795769;5,760121346;2,338583145;3,826886177;0
5343;10;28,909807;43,83333333;9,734237857;5,760581017;1,48380287;1,465408087;0
5344;10;12,48377013;14,33333333;7,109004555;5,761069298;1,059464534;0,334790826;0
5345;15;7,78906984;21,5;9,710149951;5,761777401;1,141706913;0,647874117;0
5346;10;8,824544691;10,55555556;10,73572448;5,764388561;1,046839586;0,175832033;0
5347;10;9,531397879;48,5;9,793631904;5,76622963;1,429643666;1,797545433;0
5348;10;27,18379486;47,66666667;11,38993866;5,766780376;1,364628095;1,788429618;0
5349;15;11,56780577;24,16666667;11,47782348;5,766794205;1,120681642;0,724393129;0
5350;15;29,65161248;62,83333333;8,88219484;5,767055511;2,212047429;3,726223469;0
5351;15;20,30568279;38,66666667;9,501987584;5,767139435;1,530556224;1,621498466;0
5352;15;35,35271045;67,16666667;8,87347547;5,767599583;2,946403798;5,429086208;0
5353;10;8,123417497;11,16666667;9,19359853;5,76839447;0,89402269;0,184401274;0
5354;10;23,78738769;27,33333333;10,17683739;5,770533085;1,411279804;1,021293998;0
5355;10;11,42319537;14,16666667;9,294498887;5,770838737;1,092811607;0,359913111;0
5356;15;49,45639722;70;11,6750721;5,770978928;4,469598166;9,981427073;0
5357;15;11,20927664;17,5;12,06469598;5,772879124;1,22148448;0,734043241;0
5358;10;6,646964424;23,83333333;8,183692213;5,77337122;1,791069409;1,169634104;0
5359;15;38,24233421;56,5;9,394457778;5,773594379;2,451073584;4,089002609;0
5360;15;31,42186328;60,5;9,073570657;5,773984432;1,891062778;3,113363147;0
5361;10;15,1922813;13,5;8,812245144;5,77781105;1,158729115;0,364030123;0
5362;15;29,13688113;31;9,356254451;5,77782011;1,534623238;1,643527389;0
5363;15;30,80492045;58,33333333;9,75707094;5,778732777;2,11327336;4,145205736;0
5364;10;18,3570098;24;8,323140602;5,779412746;1,306994239;0,806310892;0
5365;15;43,84506497;75,33333333;9,970641899;5,779639721;4,215966175;9,048419476;0
5366;15;40,70644588;67,33333333;9,448888422;5,781128883;3,233029127;6,252964377;0
5367;15;37,0486169;44,83333333;10,15840211;5,781339169;1,897674;2,963031769;0
5368;15;40,86583811;82,5;9,730732937;5,784101963;2,216076478;4,968598604;0
5369;10;17,33303555;14,16666667;9,374382034;5,784103394;1,360465541;0,590395689;0
5370;15;15,24471982;16,66666667;8,987901137;5,784590244;1,362209096;0,908657551;0
5371;10;23,74877773;35,33333333;9,19315277;5,784625053;1,451372055;1,352136016;0
5372;15;35,2541719;68,5;10,2788259;5,784896851;2,156809216;3,467793703;0
5373;15;34,91641154;52,83333333;9,865787288;5,784906387;2,537942903;3,830200672;0
5374;10;14,44502634;24;10,2055804;5,785312176;1,124041255;0,659183979;0
5375;15;30,37705734;54,33333333;9,722324699;5,785317421;2,23072405;3,824164629;0
5376;10;3,61861481;5;12,3007637;5,786860943;0,980678279;0,011729479;0
5377;10;29,97115373;47,16666667;8,99685504;5,789385796;1,494063863;1,881987572;0
5378;10;16,05020206;67,16666667;8,6367125;5,789874554;1,543200902;2,792869449;0
5379;10;9,314918574;40,83333333;9,60131526;5,790951729;1,615854934;1,871681094;0
5380;10;12,45391107;11;8,735539774;5,791208744;1,117034403;0,334375262;0
5381;10;10,12544074;10,5;10,91219711;5,791780949;1,030137155;0,150333047;0
5382;10;24,60824159;21;10,49874181;5,791790009;1,271098795;0,820228696;0
5383;10;28,4136761;37,83333333;8,75571598;5,794442654;1,519085253;1,579470038;0
5384;10;31,04467526;45,16666667;9,831554664;5,794519901;1,911115455;2,398828983;0
5385;10;6,502137565;7,166666667;10,09629583;5,79497385;1,012881735;0,109016776;0
5386;10;23,22428697;36,66666667;9,864865104;5,795159817;1,63439724;1,598568916;0
5387;10;9,261471894;14,33333333;9,102306397;5,7951684;1,010904042;0,281166196;0
5388;15;42,78836613;76;8,84341779;5,795983315;3,243211568;6,81834209;0
5389;15;42,05792902;56,83333333;9,527261943;5,797265053;2,439036482;4,382415295;0
5390;10;33,04254574;39,83333333;10,57651401;5,798370838;1,473182999;1,774389863;0
5391;15;24,26534005;39;8,104572654;5,79924202;1,535657125;1,761114836;0
5392;15;26,50332708;37,83333333;9,632078856;5,799373627;1,850195226;2,131783009;0
5393;15;18,74811316;36,33333333;7,271320044;5,80095911;1,651700658;1,740337968;0
5394;15;45,10420614;71,83333333;10,08077855;5,801202774;3,401977026;7,180225253;0
5395;10;23,07856811;21,16666667;9,673353338;5,801245213;1,501553712;1,004190683;0
5396;10;15,66363694;26;11,16253508;5,801621914;1,509869672;1,032315731;0
5397;10;26,13373223;38,16666667;9,695750473;5,801793575;1,232277677;1,209454894;0
5398;10;8,183204412;12,33333333;11,40390996;5,803474426;1,053776035;0,166193008;0
5399;10;39,70010889;42;10,93232767;5,808180332;1,794325707;2,423615813;0
5400;10;21,26510605;21,33333333;10,47476258;5,808187008;1,165015874;1,264521956;0
5401;10;11,20642943;13,16666667;9,312497546;5,80831337;1,019446635;0,154882669;0
5402;10;27,13009441;21,5;8,937215871;5,809912205;1,293791968;1,02578938;0
5403;10;33,24028286;24,83333333;9,482119057;5,811279774;1,49643499;1,276421428;0
5404;10;12,89346149;19,83333333;8,171740328;5,811452389;1,070381625;0,520286798;0
5405;15;43,62617511;60,33333333;9,146358146;5,811603546;2,738031718;5,123634458;0
5406;15;40,91729661;65,33333333;9,701784726;5,811637878;2,81475214;5,500285387;0
5407;10;21,80921692;38,16666667;9,911359134;5,812474728;1,528441527;1,769266605;0
5408;15;4,451331035;5,333333333;11,7680978;5,812746525;1,041409022;0,056950808;0
5409;10;45,06644674;69,16666667;8,596429714;5,81278944;2,258893634;4,288225651;0
5410;10;16,09610384;20,66666667;10,03957866;5,813454628;1,142097362;0,61209619;0
5411;10;5,955173552;5,5;8,438447385;5,814332008;0,968234346;0,038704634;0
5412;15;24,82938576;65,83333333;10,00378984;5,814575195;1,298281715;2,288094044;0
5413;10;16,02219564;17,16666667;8,811861077;5,815488338;1,181014344;0,526776552;0
5414;10;5,68857149;6,666666667;6,56651584;5,816130161;1,000236362;0,05868125;0
5415;15;4,165219182;5,166666667;10,26281631;5,817547321;1,004623044;0,013714075;0
5416;10;15,18457359;8,833333333;8,959940963;5,8182621;1,043840144;0,314535141;0
5417;15;35,46931421;76,33333333;8,374943834;5,818364143;2,432838454;4,954282403;0
5418;10;7,802270735;11;5,430685763;5,818695068;1,000008736;0,15879488;0
5419;10;23,98984792;23;9,059408629;5,819254875;1,269612776;0,779903293;0
5420;15;20,29587046;40,16666667;8,236202621;5,819468498;1,630635193;1,824908614;0
